Dataset,Depth,Mode,Threads,Time(s),Accuracy,Misclassification,TreeStructure
fault.txt,4,GPU,1,599.1060,0.717671,548,"[0,0.35985208,[11,0.50000000,[23,0.35183889,[4,0.00023754,3,6],[19,0.63789803,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.43058765,6,5]]],[16,0.48276031,[10,0.25401747,[0,0.36835480,4,6],[19,0.98403513,6,0]],[11,0.50000000,[4,0.00029321,3,6],[13,0.26927692,5,6]]]]"
htru.txt,4,CPU,1,599.3320,0.982512,313,"[0,0.45525968,[4,0.24595037,[5,0.16053741,[2,0.32580289,0,1],[2,0.30179200,0,1]],[3,0.04882992,[4,0.60554904,0,1],[2,0.33674023,0,1]]],[4,0.23058754,[6,0.24525216,[2,0.27194732,0,1],[2,0.29991329,0,1]],[0,0.53190362,[2,0.28982127,0,1],[2,0.25565195,0,1]]]]"
htru.txt,4,GPU,1,599.9960,0.982233,318,"[0,0.43868065,[2,0.31591877,[1,0.33760518,[1,0.30561587,0,1],[4,0.61587393,0,1]],[0,0.32613993,[2,0.35599548,0,1],[7,0.00028140,0,1]]],[6,0.11422504,[5,0.83069849,[2,0.30153471,0,1],[2,0.25055400,0,1]],[5,0.19481617,[2,0.30153471,0,1],[2,0.26845109,0,1]]]]"
magic.txt,4,CPU,1,599.3730,0.844111,2965,"[0,0.10056339,[8,0.44667679,[3,0.65208912,[0,0.03783206,1,0],[2,0.14437923,0,1]],[1,0.04893492,[2,0.12843034,0,1],[9,0.33270800,0,1]]],[0,0.16157103,[1,0.04623227,[8,0.16741931,0,1],[8,0.35492069,0,1]],[0,0.34944665,[8,0.17263106,0,1],[2,0.15716498,0,1]]]]"
magic.txt,4,GPU,1,599.9500,0.844006,2967,"[0,0.12703770,[8,0.41783589,[1,0.04155035,[2,0.17110364,0,1],[3,0.87553573,0,1]],[1,0.05533152,[2,0.13245082,0,1],[9,0.34278262,0,1]]],[0,0.30090404,[6,0.49603438,[8,0.08885891,0,1],[8,0.21857852,0,1]],[0,0.35945016,[8,0.07937914,0,1],[2,0.15811098,0,1]]]]"
occupancy.txt,4,CPU,1,599.3280,0.993093,142,"[1,0.39428616,[2,0.24680275,[0,0.44785327,[2,0.17262405,1,0],[2,0.21871880,1,0]],[3,0.22029138,[3,0.03477375,1,0],[2,0.24994445,1,0]]],[4,0.45116419,[0,0.59374088,[2,0.17431761,1,0],[3,0.31448740,1,0]],[2,0.39107102,[2,0.23197290,1,0],[3,0.22755262,1,0]]]]"
occupancy.txt,4,GPU,1,39.2580,0.99285,147,"[0,0.58626932,[3,0.03477375,[2,0.24235527,[2,0.20710921,1,0],[1,0.28800112,1,0]],[4,0.50174713,[2,0.15436286,1,0],[2,0.23407882,1,0]]],[4,0.44920152,[2,0.26357162,[2,0.25204548,1,0],[1,0.40059119,0,1]],[2,0.38503307,[2,0.22114873,1,0],[3,0.09557801,1,0]]]]"
page.txt,4,CPU,1,599.1310,0.978622,117,"[3,0.00551612,[3,0.00096297,[4,0.30858260,[3,0.00041931,2,3],[3,0.00052636,2,0]],[0,0.03184956,[4,0.11189198,3,0],[4,0.23792163,3,4]]],[0,0.00196762,[6,0.00015853,[7,0.00123579,0,1],[7,0.00011514,0,1]],[6,0.00193350,[0,0.05177086,0,3],[3,0.03279035,0,1]]]]"
page.txt,4,GPU,1,393.6980,0.977709,122,"[3,0.00551612,[3,0.00052636,[0,0.04243275,[4,0.27377942,3,2],[0,0.04430037,0,2]],[0,0.02935940,[4,0.11136466,3,0],[4,0.23897627,3,4]]],[0,0.00196762,[3,0.02262558,[6,0.00066610,0,1],[6,0.00014339,0,1]],[6,0.00196882,[0,0.04679054,0,3],[3,0.03036343,0,1]]]]"
raisin.txt,4,CPU,1,320.2110,0.917778,74,"[1,0.25507462,[3,0.66561872,[6,0.24449939,[4,0.25202915,0,1],[5,0.76668704,1,0]],[1,0.21879247,[3,0.66764677,1,0],[5,0.64497906,1,0]]],[2,0.35089296,[4,0.25429386,[5,0.78411055,1,0],[6,0.27762103,0,1]],[5,0.73398846,[4,0.29240340,0,1],[5,0.73563510,0,1]]]]"
raisin.txt,4,GPU,1,60.5520,0.917778,74,"[1,0.25477090,[3,0.66764677,[6,0.24169576,[3,0.66608024,0,1],[5,0.76550025,1,0]],[5,0.63193548,[1,0.21781608,0,1],[5,0.63514078,1,0]]],[3,0.74595571,[5,0.73216647,[4,0.29233995,0,1],[5,0.73507273,0,1]],[0,0.29409108,[5,0.78139949,1,0],[6,0.27726701,0,1]]]]"
rice.txt,4,CPU,1,599.5380,0.941995,221,"[0,0.47206157,[0,0.41433680,[5,0.41540897,[2,0.49756566,1,0],[3,0.50908566,0,1]],[3,0.45925438,[5,0.42512047,1,0],[2,0.50889206,1,0]]],[1,0.55741781,[3,0.60221553,[6,0.29522720,1,0],[1,0.55571759,1,0]],[5,0.51841229,[3,0.57987088,0,1],[2,0.49205667,1,0]]]]"
rice.txt,4,GPU,1,599.1290,0.941207,224,"[1,0.50928807,[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.30337244,[0,0.46194214,1,0],[3,0.56099880,0,1]]],[5,0.52891481,[6,0.25393045,[4,0.68586862,1,0],[2,0.48334265,1,0]],[2,0.49511147,[4,0.58449847,1,0],[1,0.57406914,1,0]]]]"
room.txt,4,CPU,1,50.4440,0.998618,14,"[5,0.43218410,[3,0.63577533,[2,0.48000401,[4,0.33639634,3,0],[4,0.00615939,3,2]],[4,0.59392059,[1,0.61762357,3,2],[6,0.44465393,0,1]]],[4,0.99687028,[2,0.80279660,[6,0.64104319,1,2],[0,0.75689304,1,2]],[9,0.19858971,[11,0.04635940,2,1],[9,0.46765351,2,1]]]]"
room.txt,4,GPU,1,68.7270,0.998618,14,"[5,0.43218410,[3,0.63577533,[2,0.48000401,[4,0.11219878,3,0],[4,0.00312970,3,2]],[4,0.55756426,[1,0.59527504,3,2],[6,0.28397179,0,1]]],[4,0.99687028,[2,0.80279660,[6,0.64104319,1,2],[0,0.75689304,1,2]],[9,0.18976794,[11,0.04337493,2,1],[9,0.46030205,2,1]]]]"
segment.txt,4,CPU,1,443.6340,0.956277,101,"[11,0.15634310,[9,0.02400122,[13,0.15595119,[0,0.44665098,1,6],[17,0.16006760,1,6]],[17,0.19143493,[17,0.13811101,1,6],[1,0.56873620,4,3]]],[17,0.14588885,[6,0.10691092,[8,0.22584881,6,2],[1,0.52291209,1,0]],[1,0.57081914,[8,0.62236124,5,2],[13,0.21417484,3,0]]]]"
segment.txt,4,GPU,1,599.0750,0.954545,105,"[9,0.10421208,[9,0.02562164,[14,0.55312037,[17,0.15951690,1,6],[0,0.43281975,1,6]],[13,0.23711142,[11,0.03828410,4,3],[17,0.13748842,1,6]]],[1,0.46042457,[9,0.18280251,[17,0.17552514,6,4],[15,0.67448646,5,2]],[17,0.21629661,[1,0.61872625,5,0],[1,0.53540957,1,3]]]]"
skin.txt,4,CPU,1,454.5500,0.989362,2607,"[2,0.78229648,[0,0.37845570,[1,0.23730746,1,[2,0.46471295,1,0]],[0,0.55097020,[2,0.61762351,1,0],1]],[1,0.68035609,[1,0.48823765,1,[2,0.93520707,0,1]],[0,0.50392079,[1,0.68427688,0,1],[0,0.82150429,0,1]]]]"
skin.txt,4,GPU,1,173.4530,0.98926,2632,"[2,0.78229648,[0,0.37845570,[1,0.23338667,[0,0.00598118,1,1],[2,0.46471295,1,0]],[0,0.55097020,[2,0.62154430,1,0],[0,0.00598118,0,1]]],[1,0.68035609,[1,0.48823765,[0,0.00598118,1,1],[2,0.93128628,0,1]],[0,0.50392079,[0,0.00598118,1,1],[0,0.82150429,0,1]]]]"
wilt.txt,4,CPU,1,33.4390,0.989667,50,"[2,0.04104096,[1,0.04205611,[1,0.03610761,[2,0.02041392,1,0],[2,0.02626651,1,0]],[2,0.03362532,[1,0.04209512,0,1],[1,0.05181907,0,1]]],[3,0.22971995,[0,0.66647911,[1,0.06122988,0,1],[1,0.05578781,0,1]],[2,0.04929356,[1,0.06293122,0,1],[1,0.06899855,0,1]]]]"
wilt.txt,4,GPU,1,16.1210,0.988841,54,"[2,0.04102637,[2,0.03376949,[1,0.04217871,[2,0.02602128,1,0],[0,0.49935222,1,1]],[3,0.21160521,[1,0.04714596,0,1],[1,0.05317578,0,1]]],[3,0.22971995,[0,0.63863564,[1,0.06054431,0,1],[1,0.05576889,0,1]],[2,0.04883491,[1,0.06307796,0,1],[1,0.06928881,0,1]]]]"
avila.txt,4,CPU,2,599.8860,0.63761,7562,"[0,0.22205399,[8,0.11748593,[4,0.85813737,[4,0.82829249,0,6],[0,0.21641450,3,1]],[8,0.13838020,[4,0.88798213,3,5],[2,0.07253623,7,5]]],[2,0.06468451,[1,0.00809255,[4,0.91036570,0,4],[1,0.00850683,1,0]],[1,0.00631418,[3,0.56482369,1,0],[5,0.11788422,2,0]]]]"
avila.txt,4,GPU,2,600.0000,0.637178,7571,"[0,0.22827546,[8,0.12263075,[0,0.21641450,[0,0.12739119,0,3],[2,0.06562004,0,1]],[8,0.13691024,[4,0.88798213,3,5],[2,0.07196823,7,5]]],[2,0.06508546,[0,0.23172167,[2,0.06027419,0,1],[4,0.90290451,0,4]],[1,0.00627377,[3,0.53486586,1,0],[4,0.85813737,0,2]]]]"
bank.txt,4,CPU,2,0.0400,1,0,"[0,0.52437770,[2,0.43329573,[0,0.30698895,[2,0.35915542,1,0],[1,0.66570491,1,0]],[3,0.68274260,[0,0.41756007,1,0],[1,0.39951569,1,0]]],[1,0.58999419,[3,0.84232080,[2,0.23619100,1,0],[0,0.62420982,1,0]],[1,0.69798696,[2,0.12123588,1,0],[2,0.01282927,1,0]]]]"
bank.txt,4,GPU,2,0.0940,0.999271,1,"[0,0.52437770,[2,0.43362734,[0,0.30502784,[2,0.36094496,1,0],[1,0.66361368,1,0]],[3,0.64001036,[0,0.38466924,1,0],[1,0.35360855,1,0]]],[1,0.59216219,[3,0.84273219,[2,0.22869959,1,0],[0,0.62612772,1,0]],[1,0.69837415,[2,0.10592026,1,0],[2,0.01419458,1,0]]]]"
bean.txt,4,CPU,2,599.8550,0.904783,1296,"[0,0.18466273,[2,0.20787957,[11,0.61163533,[1,0.15110353,6,5],[12,0.55241549,0,6]],[1,0.25441265,[11,0.28481057,4,5],[11,0.33918148,4,1]]],[10,0.65660006,[11,0.31154081,[3,0.27485278,4,3],[0,0.45515338,1,2]],[13,0.23097870,[3,0.55615884,3,2],[10,0.77027619,1,3]]]]"
bean.txt,4,GPU,2,599.8500,0.904122,1305,"[0,0.18466273,[2,0.20792942,[11,0.61210573,[1,0.15043238,6,5],[12,0.55233538,0,6]],[1,0.25433564,[11,0.28327686,4,5],[11,0.33332899,4,1]]],[10,0.64852357,[11,0.29063049,[12,0.42043751,3,4],[15,0.73191309,3,1]],[13,0.23097870,[3,0.56652069,3,2],[10,0.77022147,1,3]]]]"
bidding.txt,4,CPU,2,12.0530,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.78605920,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09737979,[1,0.08813408,0,[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.93412364,0,1]]]]"
bidding.txt,4,GPU,2,6.0710,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.66553354,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09958708,[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.87163615,0,1]]]]"
eeg.txt,4,CPU,2,599.6210,0.751869,3717,"[0,0.51425195,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46200436,[10,0.25496134,0,1],[6,0.47270551,0,1]]],[0,0.51908314,[5,0.34856525,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52508271,[1,0.24188039,1,0],[5,0.36464834,1,0]]]]"
eeg.txt,4,GPU,2,599.0820,0.750868,3732,"[0,0.51449370,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46212393,[10,0.25467265,0,1],[6,0.47318617,0,1]]],[0,0.51868045,[5,0.34904695,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52461523,[1,0.24157083,1,0],[5,0.36488867,1,0]]]]"
fault.txt,4,CPU,2,599.3820,0.718702,546,"[0,0.35985208,[11,0.50000000,[23,0.35183889,[4,0.00023426,3,6],[19,0.63768792,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]],[16,0.48276031,[10,0.25401747,[1,0.37217301,4,6],[19,0.98403513,6,0]],[11,0.50000000,[4,0.00027684,3,6],[13,0.26927692,5,6]]]]"
fault.txt,4,GPU,2,599.1220,0.717671,548,"[0,0.35985208,[11,0.50000000,[23,0.35183889,[4,0.00023754,3,6],[19,0.63789803,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.43058765,6,5]]],[16,0.48276031,[10,0.25401747,[0,0.36835480,4,6],[19,0.98403513,6,0]],[11,0.50000000,[4,0.00029321,3,6],[13,0.26927692,5,6]]]]"
htru.txt,4,CPU,2,599.7210,0.982512,313,"[1,0.23753759,[0,0.37138200,[0,0.29331642,[2,0.40948576,0,1],[2,0.32594705,0,1]],[3,0.08159713,[2,0.29988593,0,1],[2,0.31617635,0,1]]],[4,0.24725574,[4,0.01793123,[2,0.32788786,0,1],[2,0.27148339,0,1]],[4,0.53755403,[2,0.35020256,0,1],[2,0.29157704,0,1]]]]"
htru.txt,4,GPU,2,599.7000,0.982233,318,"[0,0.43868065,[2,0.31591877,[1,0.33760518,[1,0.30561587,0,1],[4,0.61587393,0,1]],[0,0.32613993,[2,0.35599548,0,1],[7,0.00028140,0,1]]],[6,0.11422504,[5,0.83069849,[2,0.30153471,0,1],[2,0.25055400,0,1]],[5,0.19481617,[2,0.30153471,0,1],[2,0.26845109,0,1]]]]"
magic.txt,4,CPU,2,599.4690,0.849106,2870,"[1,0.04693772,[1,0.03524754,[1,0.02342108,[1,0.00023688,0,1],[2,0.12857814,0,1]],[8,0.24660625,[2,0.23665825,0,1],[2,0.15157768,0,1]]],[8,0.44559589,[8,0.17284656,[0,0.34942243,0,1],[0,0.16157103,0,1]],[9,0.33268446,[0,0.10427931,0,1],[2,0.11898515,0,1]]]]"
magic.txt,4,GPU,2,599.9240,0.847844,2894,"[1,0.04693772,[8,0.35010386,[4,0.44785458,[2,0.22960761,0,1],[2,0.16232361,0,1]],[1,0.03670367,[2,0.09681336,0,1],[2,0.14350715,0,1]]],[8,0.44537205,[8,0.17697018,[0,0.34465700,0,1],[0,0.16114372,0,1]],[9,0.33655739,[0,0.09500816,0,1],[2,0.11984245,0,1]]]]"
occupancy.txt,4,CPU,2,501.2150,0.993093,142,"[1,0.39428616,[2,0.24680275,[0,0.44785327,[2,0.17262405,1,0],[2,0.21871880,1,0]],[3,0.22029138,[3,0.03477375,1,0],[2,0.24994445,1,0]]],[4,0.45116419,[0,0.59374088,[2,0.17431761,1,0],[3,0.31448740,1,0]],[2,0.39107102,[2,0.23197290,1,0],[3,0.22755262,1,0]]]]"
occupancy.txt,4,GPU,2,34.0000,0.99285,147,"[0,0.58626932,[3,0.03477375,[2,0.24235527,[2,0.20710921,1,0],[1,0.28800112,1,0]],[4,0.50174713,[2,0.15436286,1,0],[2,0.23407882,1,0]]],[4,0.44920152,[2,0.26357162,[2,0.25204548,1,0],[1,0.40059119,0,1]],[2,0.38503307,[2,0.22114873,1,0],[3,0.09557801,1,0]]]]"
page.txt,4,CPU,2,349.0110,0.978622,117,"[3,0.00553474,[3,0.00096297,[4,0.30858260,[3,0.00041931,2,3],[3,0.00052636,2,0]],[0,0.03184956,[4,0.11189198,3,0],[4,0.23792163,3,4]]],[0,0.00196762,[6,0.00015853,[7,0.00123579,0,1],[7,0.00011514,0,1]],[6,0.00193350,[0,0.05177086,0,3],[3,0.03279035,0,1]]]]"
page.txt,4,GPU,2,422.8550,0.977709,122,"[3,0.00551612,[3,0.00052636,[0,0.04243275,[4,0.27377942,3,2],[0,0.04430037,0,2]],[0,0.02935940,[4,0.11136466,3,0],[4,0.23897627,3,4]]],[0,0.00196762,[3,0.02262558,[6,0.00066610,0,1],[6,0.00014339,0,1]],[6,0.00196882,[0,0.04679054,0,3],[3,0.03036343,0,1]]]]"
raisin.txt,4,CPU,2,185.3270,0.917778,74,"[1,0.25507462,[3,0.66561872,[6,0.24449939,[4,0.25202915,0,1],[5,0.76668704,1,0]],[1,0.21879247,[3,0.66764677,1,0],[5,0.64497906,1,0]]],[2,0.35089296,[4,0.25429386,[5,0.78411055,1,0],[6,0.27762103,0,1]],[5,0.73398846,[4,0.29240340,0,1],[5,0.73563510,0,1]]]]"
raisin.txt,4,GPU,2,44.9230,0.917778,74,"[1,0.25477090,[3,0.66764677,[6,0.24169576,[3,0.66608024,0,1],[5,0.76550025,1,0]],[5,0.63193548,[1,0.21781608,0,1],[5,0.63514078,1,0]]],[3,0.74595571,[5,0.73216647,[4,0.29233995,0,1],[5,0.73507273,0,1]],[0,0.29409108,[5,0.78139949,1,0],[6,0.27726701,0,1]]]]"
rice.txt,4,CPU,2,599.4350,0.942782,218,"[1,0.53089762,[0,0.41433680,[5,0.41242081,[2,0.49756566,1,0],[3,0.50304180,0,1]],[3,0.57541311,[1,0.51070052,1,0],[4,0.62090552,1,0]]],[1,0.55901515,[6,0.25991398,[2,0.52732646,1,0],[2,0.48363271,1,0]],[5,0.51902747,[3,0.57987088,0,1],[2,0.49205667,1,0]]]]"
rice.txt,4,GPU,2,599.1310,0.941207,224,"[1,0.50940418,[1,0.50160253,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.30337244,[0,0.46194214,1,0],[3,0.56099880,0,1]]],[5,0.52891481,[6,0.25393045,[4,0.68586862,1,0],[2,0.48334265,1,0]],[2,0.49511147,[4,0.58449847,1,0],[1,0.57406914,1,0]]]]"
room.txt,4,CPU,2,28.7540,0.998618,14,"[5,0.43218410,[3,0.63577533,[2,0.48000401,[4,0.33639634,3,0],[4,0.00615939,3,2]],[4,0.59392059,[1,0.61762357,3,2],[6,0.44465393,0,1]]],[4,0.99687028,[2,0.80279660,[6,0.64104319,1,2],[0,0.75689304,1,2]],[9,0.19858971,[11,0.04635940,2,1],[9,0.46765351,2,1]]]]"
room.txt,4,GPU,2,61.7600,0.998618,14,"[5,0.43218410,[3,0.63577533,[2,0.48000401,[4,0.11219878,3,0],[4,0.00312970,3,2]],[4,0.55756426,[1,0.59527504,3,2],[6,0.28397179,0,1]]],[4,0.99687028,[2,0.80279660,[6,0.64104319,1,2],[0,0.75689304,1,2]],[9,0.18976794,[11,0.04337493,2,1],[9,0.46030205,2,1]]]]"
segment.txt,4,CPU,2,228.8670,0.956277,101,"[11,0.15634310,[9,0.02400122,[13,0.15595119,[0,0.44665098,1,6],[17,0.16006760,1,6]],[17,0.19143493,[17,0.13811101,1,6],[1,0.56873620,4,3]]],[17,0.14588885,[6,0.10691092,[8,0.22584881,6,2],[1,0.52291209,1,0]],[1,0.57081914,[8,0.62236124,5,2],[13,0.21417484,3,0]]]]"
segment.txt,4,GPU,2,599.4880,0.955844,102,"[11,0.15634310,[9,0.02643185,[14,0.55312037,[17,0.15951690,1,6],[0,0.43281975,1,6]],[17,0.18221115,[17,0.13748842,1,6],[1,0.57290208,4,3]]],[17,0.14570776,[6,0.09138607,[8,0.22442901,6,2],[1,0.43542957,1,0]],[1,0.57290208,[8,0.63242900,5,2],[13,0.18888578,3,0]]]]"
skin.txt,4,CPU,2,364.8410,0.989362,2607,"[2,0.78229648,[0,0.37845570,[1,0.23730746,1,[2,0.46471295,1,0]],[0,0.55097020,[2,0.61762351,1,0],1]],[1,0.68035609,[1,0.48823765,1,[2,0.93520707,0,1]],[0,0.50392079,[1,0.68427688,0,1],[0,0.82150429,0,1]]]]"
skin.txt,4,GPU,2,169.5640,0.98926,2632,"[2,0.78229648,[0,0.37845570,[1,0.23338667,[0,0.00598118,1,1],[2,0.46471295,1,0]],[0,0.55097020,[2,0.62154430,1,0],[0,0.00598118,0,1]]],[1,0.68035609,[1,0.48823765,[0,0.00598118,1,1],[2,0.93128628,0,1]],[0,0.50392079,[0,0.00598118,1,1],[0,0.82150429,0,1]]]]"
wilt.txt,4,CPU,2,18.0630,0.989667,50,"[2,0.04104096,[1,0.04205611,[1,0.03610761,[2,0.02041392,1,0],[2,0.02626651,1,0]],[2,0.03362532,[1,0.04209512,0,1],[1,0.05181907,0,1]]],[3,0.22971995,[0,0.66647911,[1,0.06122988,0,1],[1,0.05578781,0,1]],[2,0.04929356,[1,0.06293122,0,1],[1,0.06899855,0,1]]]]"
wilt.txt,4,GPU,2,12.7610,0.988841,54,"[2,0.04102637,[2,0.03376949,[1,0.04217871,[2,0.02602128,1,0],[0,0.49935222,1,1]],[3,0.21160521,[1,0.04714596,0,1],[1,0.05317578,0,1]]],[3,0.22971995,[0,0.63863564,[1,0.06054431,0,1],[1,0.05576889,0,1]],[2,0.04883491,[1,0.06307796,0,1],[1,0.06928881,0,1]]]]"
avila.txt,4,CPU,4,599.3500,0.63761,7562,"[0,0.22205399,[8,0.11748593,[4,0.85813737,[4,0.82829249,0,6],[0,0.21641450,3,1]],[8,0.13838020,[4,0.88798213,3,5],[2,0.07253623,7,5]]],[2,0.06468451,[1,0.00809255,[4,0.91036570,0,4],[1,0.00850683,1,0]],[1,0.00631418,[3,0.56482369,1,0],[5,0.11788422,2,0]]]]"
avila.txt,4,GPU,4,599.2200,0.636651,7582,"[0,0.22205399,[8,0.11748593,[4,0.85813737,[4,0.82136703,0,6],[0,0.21641450,3,1]],[8,0.13838020,[4,0.88798213,3,5],[2,0.07196823,7,5]]],[2,0.06468451,[1,0.00804203,[4,0.90290451,0,4],[1,0.00845631,1,0]],[1,0.00633439,[3,0.56316864,1,0],[5,0.11742637,2,0]]]]"
bank.txt,4,CPU,4,0.0690,1,0,"[0,0.52437770,[2,0.43329573,[0,0.30698895,[2,0.35915542,1,0],[1,0.66570491,1,0]],[3,0.68274260,[0,0.41756007,1,0],[1,0.39951569,1,0]]],[1,0.58999419,[3,0.84232080,[2,0.23619100,1,0],[0,0.62420982,1,0]],[1,0.69798696,[2,0.12123588,1,0],[2,0.01282927,1,0]]]]"
bank.txt,4,GPU,4,0.1450,0.999271,1,"[0,0.52437770,[2,0.43362734,[0,0.30502784,[2,0.36094496,1,0],[1,0.66361368,1,0]],[3,0.64001036,[0,0.38466924,1,0],[1,0.35360855,1,0]]],[1,0.59216219,[3,0.84273219,[2,0.22869959,1,0],[0,0.62612772,1,0]],[1,0.69837415,[2,0.10592026,1,0],[2,0.01419458,1,0]]]]"
bean.txt,4,CPU,4,599.6860,0.907575,1258,"[3,0.28092682,[2,0.19343409,[11,0.61080480,[1,0.15053505,6,5],[12,0.55241549,0,6]],[10,0.68908513,[11,0.33180484,4,1],[11,0.28985077,4,5]]],[13,0.21497881,[10,0.63362169,[11,0.29416957,3,1],[0,0.43113771,3,2]],[11,0.46453732,[10,0.70319134,1,3],[1,0.24564628,0,1]]]]"
bean.txt,4,GPU,4,600.0450,0.90684,1268,"[3,0.28092682,[2,0.19343409,[11,0.61210573,[1,0.15043238,6,5],[12,0.55233538,0,6]],[10,0.68948627,[11,0.33332899,4,1],[11,0.29063049,4,5]]],[13,0.21505125,[10,0.62856442,[11,0.29063049,3,1],[3,0.56652069,3,2]],[11,0.46296635,[10,0.70107269,1,3],[1,0.24401616,0,1]]]]"
bidding.txt,4,CPU,4,12.4960,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.78605920,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09737979,[1,0.08813408,0,[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.93412364,0,1]]]]"
bidding.txt,4,GPU,4,9.6600,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.66553354,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09958708,[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.87163615,0,1]]]]"
eeg.txt,4,CPU,4,599.6760,0.751869,3717,"[0,0.51425195,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46200436,[10,0.25496134,0,1],[6,0.47270551,0,1]]],[0,0.51908314,[5,0.34856525,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52508271,[1,0.24188039,1,0],[5,0.36464834,1,0]]]]"
eeg.txt,4,GPU,4,599.9760,0.750801,3733,"[0,0.51425195,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46212393,[10,0.25467265,0,1],[6,0.47318617,0,1]]],[0,0.51908314,[5,0.34856525,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52461523,[1,0.24198392,1,0],[5,0.36488867,1,0]]]]"
fault.txt,4,CPU,4,599.3680,0.718702,546,"[0,0.35985208,[11,0.50000000,[23,0.35183889,[4,0.00023426,3,6],[19,0.63768792,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]],[16,0.48276031,[10,0.25401747,[1,0.37217301,4,6],[19,0.98403513,6,0]],[11,0.50000000,[4,0.00027684,3,6],[13,0.26927692,5,6]]]]"
fault.txt,4,GPU,4,599.1530,0.716641,550,"[0,0.17337912,[11,0.50000000,[24,0.75487912,[6,0.00332232,6,2],[2,0.05164659,6,0]],[10,0.23638430,[13,0.13468847,1,6],[16,0.14946005,6,5]]],[16,0.48049194,[10,0.25666243,[14,0.90350652,6,4],[19,0.98403513,6,0]],[11,0.50000000,[4,0.00029321,3,6],[13,0.18275577,5,6]]]]"
htru.txt,4,CPU,4,599.7550,0.982624,311,"[3,0.05855973,[4,0.24035996,[7,0.03600641,[2,0.27148339,0,1],[7,0.03602941,1,0]],[0,0.44200483,[4,0.61046338,0,1],[2,0.29025525,0,1]]],[3,0.08159713,[4,0.14741695,[2,0.30301726,0,1],[2,0.33674023,0,1]],[0,0.36134678,[2,0.33902279,0,1],[2,0.31617635,0,1]]]]"
htru.txt,4,GPU,4,599.6370,0.982177,319,"[3,0.05465247,[2,0.27120128,[2,0.25055400,[0,0.03323711,0,0],[5,0.83069849,0,1]],[6,0.12355880,[5,0.61247730,0,1],[5,0.19481617,0,1]]],[2,0.32558846,[5,0.15959188,[1,0.25970289,0,1],[2,0.30153471,0,1]],[1,0.11067346,[2,0.35599548,0,1],[7,0.00028140,0,1]]]]"
magic.txt,4,CPU,4,599.5070,0.849106,2870,"[1,0.04693772,[1,0.03524754,[1,0.02342108,[1,0.00023688,0,1],[2,0.12857814,0,1]],[8,0.24660625,[2,0.23665825,0,1],[2,0.15157768,0,1]]],[8,0.44559589,[8,0.17284656,[0,0.34942243,0,1],[0,0.16157103,0,1]],[9,0.33268446,[0,0.10427931,0,1],[2,0.11898515,0,1]]]]"
magic.txt,4,GPU,4,599.8440,0.847844,2894,"[1,0.04693772,[8,0.35010386,[4,0.44785458,[2,0.22960761,0,1],[2,0.16232361,0,1]],[1,0.03670367,[2,0.09681336,0,1],[2,0.14350715,0,1]]],[8,0.44537205,[8,0.17697018,[0,0.34465700,0,1],[0,0.16114372,0,1]],[9,0.33655739,[0,0.09500816,0,1],[2,0.11984245,0,1]]]]"
